Date,Open,High,Low,Close,Adj Close,Volume
2018-06-13,279.190002,279.480011,277.799988,278.029999,268.849182,79070600
2018-06-14,279.010010,279.329987,278.059998,278.730011,269.526123,77097600
2018-06-15,276.600006,277.510010,275.350006,277.130005,269.182251,120041600
2018-06-18,275.489990,276.700012,274.950012,276.559998,268.628632,52917600
2018-06-19,274.000000,275.750000,273.529999,275.500000,267.598999,97531500
2018-06-20,276.269989,276.720001,275.589996,275.970001,268.055511,53785500
2018-06-21,275.959991,275.980011,273.679993,274.239990,266.375122,71061400
2018-06-22,275.660004,275.790009,274.489990,274.739990,266.860779,54898500
2018-06-25,273.440002,273.619995,269.100006,271.000000,263.228058,137854200
2018-06-26,271.640015,272.559998,270.790009,271.600006,263.810883,68547400
2018-06-27,272.260010,273.869995,269.179993,269.350006,261.625366,105110700
2018-06-28,269.290009,271.750000,268.489990,270.890015,263.121185,76650500
2018-06-29,272.119995,273.660004,271.149994,271.279999,263.500031,97592500
2018-07-02,269.510010,272.040009,269.239990,271.859985,264.063416,63554800
2018-07-03,272.869995,272.980011,270.420013,270.899994,263.130920,42187100
2018-07-05,272.170013,273.179993,270.959991,273.109985,265.277527,56925900
2018-07-06,273.140015,275.839996,272.709991,275.420013,267.521301,66493700
2018-07-09,276.549988,277.959991,276.500000,277.899994,269.930176,50550400
2018-07-10,278.410004,279.010010,278.079987,278.899994,270.901459,51966800
2018-07-11,277.149994,278.040009,276.519989,276.859985,268.920013,77054700
2018-07-12,278.279999,279.429993,277.600006,279.369995,271.358002,60124700
2018-07-13,279.170013,279.929993,278.660004,279.589996,271.571716,48216000
2018-07-16,279.640015,279.799988,278.839996,279.339996,271.328888,48201000
2018-07-17,278.470001,280.910004,278.410004,280.470001,272.426483,52315500
2018-07-18,280.559998,281.179993,280.059998,281.059998,272.999573,44593500
2018-07-19,280.309998,280.739990,279.459991,280.000000,271.969940,61412100
2018-07-20,279.769989,280.480011,279.500000,279.679993,271.659119,82337700
2018-07-23,279.450012,280.429993,279.059998,280.200012,272.164185,47047600
2018-07-24,281.790009,282.559998,280.630005,281.609985,273.533752,68026900
2018-07-25,281.329987,284.369995,281.279999,284.010010,275.864929,78882900
2018-07-26,283.200012,284.109985,283.089996,283.339996,275.214172,57919500
2018-07-27,283.709991,283.820007,280.380005,281.420013,273.349243,76768700
2018-07-30,281.510010,281.690002,279.359985,279.950012,271.921417,63742500
2018-07-31,280.809998,282.019989,280.380005,281.329987,273.261749,68570500
2018-08-01,281.559998,282.130005,280.130005,280.859985,272.805267,53853300
2018-08-02,279.390015,282.579987,279.160004,282.390015,274.291412,63426400
2018-08-03,282.529999,283.660004,282.329987,283.600006,275.466705,53935400
2018-08-06,283.640015,284.989990,283.200012,284.640015,276.476868,39400900
2018-08-07,285.390015,286.010010,285.239990,285.579987,277.389893,43196600
2018-08-08,285.390015,285.910004,284.940002,285.459991,277.273346,42114600
2018-08-09,285.529999,285.970001,284.920013,285.070007,276.894562,35717000
2018-08-10,283.450012,284.059998,282.359985,283.160004,275.039337,77076000
2018-08-13,283.470001,284.160004,281.769989,282.100006,274.009735,65732900
2018-08-14,282.920013,284.170013,282.480011,283.899994,275.758087,43842000
2018-08-15,282.380005,282.540009,280.160004,281.779999,273.698914,102925400
2018-08-16,283.399994,285.040009,283.359985,284.059998,275.913544,69967900
2018-08-17,283.829987,285.559998,283.369995,285.059998,276.884857,65618500
2018-08-20,285.570007,285.970001,285.059998,285.670013,277.477356,39807500
2018-08-21,286.250000,287.309998,285.709991,286.339996,278.128113,67272000
2018-08-22,285.880005,286.760010,285.579987,286.170013,277.962982,44993300
2018-08-23,285.970001,286.940002,285.429993,285.790009,277.593933,49204900
2018-08-24,286.440002,287.670013,286.380005,287.510010,279.264557,57487400
2018-08-27,288.859985,289.899994,288.679993,289.779999,281.469482,57072400
2018-08-28,290.299988,290.420013,289.399994,289.920013,281.605438,46943500
2018-08-29,290.160004,291.739990,289.890015,291.480011,283.120697,61485500
2018-08-30,290.940002,291.359985,289.630005,290.299988,281.974548,61229500
2018-08-31,289.839996,290.809998,289.290009,290.309998,281.984253,66140800
2018-09-04,289.839996,290.209991,288.679993,289.809998,281.498596,57594400
2018-09-05,289.410004,289.640015,287.890015,289.029999,280.740967,72452400
2018-09-06,289.149994,289.489990,287.000000,288.160004,279.895935,65909900
2018-09-07,286.980011,288.700012,286.709991,287.600006,279.351990,73524800
2018-09-10,288.739990,289.040009,287.880005,288.100006,279.837646,50210900
2018-09-11,287.369995,289.549988,286.980011,289.049988,280.760345,50530500
2018-09-12,289.059998,289.799988,288.230011,289.119995,280.828400,59810800
2018-09-13,290.320007,291.040009,290.000000,290.829987,282.489349,51034200
2018-09-14,291.059998,291.269989,290.000000,290.880005,282.537903,55079900
2018-09-17,290.820007,290.859985,289.029999,289.339996,281.042053,68244000
2018-09-18,289.579987,291.579987,289.549988,290.910004,282.567078,61930400
2018-09-19,290.970001,291.690002,290.829987,291.220001,282.868195,49080600
2018-09-20,292.640015,293.940002,291.239990,293.579987,285.160492,100360600
2018-09-21,293.089996,293.220001,291.809998,291.989990,284.899933,105479700
2018-09-24,291.339996,291.500000,290.369995,291.019989,283.953522,53409600
2018-09-25,291.529999,291.649994,290.480011,290.750000,283.690033,44370000
2018-09-26,290.910004,292.239990,289.410004,289.880005,282.841217,79739700
2018-09-27,290.410004,291.910004,290.100006,290.690002,283.631531,59249500
2018-09-28,289.989990,291.279999,289.950012,290.720001,283.660828,70091400
2018-10-01,292.109985,292.929993,290.980011,291.730011,284.646301,62078900
2018-10-02,291.559998,292.359985,291.140015,291.559998,284.480408,47258200
2018-10-03,292.739990,293.209991,291.320007,291.720001,284.636536,64694600
2018-10-04,291.179993,291.239990,287.660004,289.440002,282.411896,111545900
2018-10-05,289.690002,290.269989,286.220001,287.820007,280.831207,105951700
2018-10-08,287.049988,288.220001,285.500000,287.820007,280.831207,87742200
2018-10-09,287.390015,288.859985,286.769989,287.399994,280.421417,74339000
2018-10-10,286.829987,286.910004,277.880005,278.299988,271.542389,214731000
2018-10-11,277.079987,278.899994,270.359985,272.170013,265.561279,274840500
2018-10-12,276.769989,277.089996,272.369995,275.950012,269.249481,183186500
2018-10-15,275.549988,277.040009,274.299988,274.399994,267.737091,102263700
2018-10-16,276.600006,280.820007,276.070007,280.399994,273.591370,118255800
2018-10-17,280.440002,281.149994,277.559998,280.450012,273.640198,110626000
2018-10-18,279.399994,280.070007,274.970001,276.399994,269.688507,134557500
2018-10-19,277.130005,279.299988,275.470001,276.250000,269.542175,139901600
2018-10-22,277.000000,277.359985,274.410004,275.010010,268.332275,82415800
2018-10-23,270.950012,274.869995,268.609985,273.609985,266.966278,146352700
2018-10-24,273.329987,273.760010,264.700012,265.320007,258.877594,177806700
2018-10-25,267.380005,271.809998,266.230011,270.079987,263.521942,138061500
2018-10-26,265.920013,271.000000,262.290009,265.329987,258.887299,201574600
2018-10-29,268.799988,270.250000,259.850006,263.859985,257.452972,160749100
2018-10-30,263.670013,268.119995,263.119995,267.769989,261.268066,157116000
2018-10-31,270.649994,273.230011,270.119995,270.630005,264.058624,128296300
2018-11-01,271.600006,273.730011,270.380005,273.510010,266.868683,99495000
2018-11-02,274.750000,275.230011,269.589996,271.890015,265.288025,122634100
2018-11-05,272.440002,274.010010,271.350006,273.390015,266.751617,65622500
2018-11-06,273.320007,275.299988,273.250000,275.119995,268.439606,60085900
2018-11-07,277.559998,281.100006,277.079987,281.010010,274.186584,102752100
2018-11-08,280.109985,281.220001,279.220001,280.500000,273.688934,65584900
2018-11-09,279.029999,279.239990,276.179993,277.760010,271.015503,98812600
2018-11-12,277.190002,277.459991,271.989990,272.570007,265.951538,99673600
2018-11-13,273.089996,275.329987,271.250000,272.059998,265.453888,98176600
2018-11-14,274.160004,274.609985,268.450012,270.200012,263.639099,125335900
2018-11-15,268.779999,273.540009,267.010010,273.019989,266.390594,135101400
2018-11-16,271.790009,274.750000,271.209991,273.730011,267.083374,126668000
2018-11-19,273.049988,273.380005,268.070007,269.100006,262.565765,103061700
2018-11-20,265.359985,267.000000,263.149994,264.119995,257.706665,136021300
2018-11-21,265.859985,267.149994,265.010010,265.019989,258.584839,75563700
2018-11-23,263.179993,264.820007,263.070007,263.250000,256.857849,42807900
2018-11-26,265.779999,267.750000,265.339996,267.500000,261.004608,79981400
2018-11-27,266.339996,268.399994,265.660004,268.399994,261.882751,75502400
2018-11-28,269.600006,274.579987,268.329987,274.579987,267.912689,127629600
2018-11-29,273.709991,275.549988,272.429993,273.980011,267.327271,82346400
2018-11-30,273.809998,276.279999,273.450012,275.649994,268.956757,98204200
2018-12-03,280.279999,280.399994,277.510010,279.299988,272.518066,103176300
2018-12-04,278.369995,278.850006,269.899994,270.250000,263.687866,177986000
2018-12-06,265.920013,269.970001,262.440002,269.839996,263.287811,204185400
2018-12-07,269.459991,271.220001,262.630005,263.570007,257.170105,161018900
2018-12-10,263.369995,265.160004,258.619995,264.070007,257.657928,151445900
2018-12-11,267.660004,267.869995,262.480011,264.130005,257.716461,121504400
2018-12-12,267.470001,269.000000,265.369995,265.459991,259.014160,97976700
2018-12-13,266.519989,267.489990,264.119995,265.369995,258.926331,96662700
2018-12-14,262.959991,264.029999,259.850006,260.470001,254.145355,116961100
2018-12-17,259.399994,260.649994,253.529999,255.360001,249.159409,165492300
2018-12-18,257.200012,257.950012,253.279999,255.080002,248.886215,134515100
2018-12-19,255.169998,259.399994,249.350006,251.259995,245.158951,214992800
2018-12-20,249.860001,251.619995,244.649994,247.169998,241.168274,252053400
2018-12-21,246.740005,249.710007,239.979996,240.699997,236.226837,255345600
2018-12-24,239.039993,240.839996,234.270004,234.339996,229.985046,147311600
2018-12-26,235.970001,246.179993,233.759995,246.179993,241.605011,218485400
2018-12-27,242.570007,248.289993,238.960007,248.070007,243.459900,186267300
2018-12-28,249.580002,251.399994,246.449997,247.750000,243.145813,153100200
2018-12-31,249.559998,250.190002,247.470001,249.919998,245.275513,144299400
2019-01-02,245.979996,251.210007,245.949997,250.179993,245.530655,126925200
2019-01-03,248.229996,248.570007,243.669998,244.210007,239.671631,144140700
2019-01-04,247.589996,253.110001,247.169998,252.389999,247.699615,142628800
2019-01-07,252.690002,255.949997,251.690002,254.380005,249.652634,103139100
2019-01-08,256.820007,257.309998,254.000000,256.769989,251.998199,102512600
2019-01-09,257.559998,258.910004,256.190002,257.970001,253.175903,95006600
2019-01-10,256.260010,259.160004,255.500000,258.880005,254.069016,96823900
2019-01-11,257.679993,259.010010,257.029999,258.980011,254.167145,73858100
2019-01-14,256.859985,258.299988,256.410004,257.399994,252.616516,70908200
2019-01-15,257.820007,260.700012,257.809998,260.350006,255.511658,85208300
2019-01-16,260.829987,261.970001,260.600006,260.980011,256.129944,77636700
2019-01-17,260.010010,263.920013,259.959991,262.959991,258.073151,96118400
2019-01-18,264.980011,266.980011,263.000000,266.459991,261.508118,127900300
2019-01-22,264.820007,265.059998,261.059998,262.859985,257.975006,115531200
2019-01-23,264.010010,264.790009,260.660004,263.410004,258.514801,86030300
2019-01-24,263.209991,264.200012,262.079987,263.549988,258.652191,59204100
2019-01-25,265.609985,266.700012,263.660004,265.779999,260.840759,96883400
2019-01-28,263.390015,263.829987,261.790009,263.760010,258.858337,85613700
2019-01-29,263.920013,264.549988,262.480011,263.410004,258.514801,66136300
2019-01-30,265.100006,268.519989,264.250000,267.579987,262.607300,92473700
2019-01-31,267.510010,270.470001,267.269989,269.929993,264.913605,104012100
2019-02-01,270.149994,271.200012,269.179993,270.059998,265.041229,85782500
2019-02-04,270.109985,272.029999,269.359985,271.959991,266.905884,60744800
2019-02-05,272.440002,273.440002,271.880005,273.100006,268.024750,79552800
2019-02-06,272.790009,273.339996,271.920013,272.739990,267.671417,58347800
2019-02-07,270.940002,271.549988,268.290009,270.140015,265.119751,95482000
2019-02-08,268.750000,270.579987,267.829987,270.470001,265.443604,75788900
2019-02-11,271.200012,271.489990,270.029999,270.619995,265.590790,68021400
2019-02-12,272.420013,274.519989,272.339996,274.100006,269.006165,72270200
2019-02-13,275.029999,275.929993,274.559998,274.989990,269.879578,65277200
2019-02-14,273.779999,275.640015,272.869995,274.380005,269.280975,83234400
2019-02-15,276.359985,277.410004,276.130005,277.369995,272.215393,97088700
2019-02-19,276.480011,278.579987,276.470001,277.850006,272.686432,59120800
2019-02-20,277.809998,278.920013,277.250000,278.410004,273.236023,76610800
2019-02-21,277.700012,278.100006,276.350006,277.420013,272.264465,64214700
2019-02-22,278.109985,279.359985,277.399994,279.140015,273.952515,78114600
2019-02-25,280.730011,281.309998,279.429993,279.519989,274.325409,69030700
2019-02-26,279.130005,280.299988,278.899994,279.320007,274.129150,56844100
2019-02-27,278.519989,279.589996,277.480011,279.200012,274.011383,56921600
2019-02-28,278.959991,279.450012,278.320007,278.679993,273.501007,69268300
2019-03-01,280.440002,280.880005,278.820007,280.420013,275.208740,78880500
2019-03-04,281.600006,281.869995,276.839996,279.399994,274.207642,106494600
2019-03-05,279.540009,279.760010,278.410004,279.019989,273.834717,59114600
2019-03-06,279.149994,279.160004,276.970001,277.329987,272.176117,75039800
2019-03-07,276.829987,276.989990,274.070007,275.010010,269.899231,94885100
2019-03-08,272.940002,274.649994,272.420013,274.459991,269.359436,85795800
2019-03-11,275.260010,278.619995,275.230011,278.440002,273.265503,65098900
2019-03-12,279.059998,280.070007,278.850006,279.489990,274.295990,79667500
2019-03-13,280.480011,282.380005,280.299988,281.339996,276.111603,80639200
2019-03-14,281.369995,281.839996,280.670013,281.160004,275.934967,67518400
2019-03-15,280.540009,282.209991,280.329987,281.309998,277.298218,81309000
2019-03-18,281.549988,282.660004,281.299988,282.329987,278.303650,62199800
2019-03-19,283.510010,284.359985,281.410004,282.399994,278.372681,90268100
2019-03-20,282.160004,283.500000,280.320007,281.549988,277.534790,84609200
2019-03-21,280.640015,285.179993,280.589996,284.730011,280.669464,79550400
2019-03-22,283.220001,283.799988,279.179993,279.250000,275.267578,122659300
2019-03-25,278.869995,280.190002,277.640015,279.040009,275.060577,85575200
2019-03-26,280.989990,282.179993,279.559998,281.119995,277.110931,68125900
2019-03-27,281.109985,281.760010,277.929993,279.649994,275.661896,72224700
2019-03-28,280.350006,281.209991,279.070007,280.709991,276.706787,56238500
2019-03-29,282.390015,282.839996,281.140015,282.480011,278.451538,82186800
2019-04-01,284.700012,286.160004,284.399994,285.829987,281.753723,77617900
2019-04-02,286.040009,286.230011,285.089996,285.970001,281.891754,40070400
2019-04-03,287.320007,287.760010,285.750000,286.420013,282.335327,68243200
2019-04-04,286.779999,287.459991,286.010010,287.179993,283.084503,48997500
2019-04-05,287.920013,288.630005,287.600006,288.570007,284.454712,58621700
2019-04-08,288.100006,288.910004,287.369995,288.790009,284.671539,53566300
2019-04-09,287.720001,288.079987,286.700012,287.309998,283.212646,66142300
2019-04-10,287.769989,288.390015,287.309998,288.290009,284.178711,52601500
2019-04-11,288.829987,288.839996,287.579987,288.209991,284.099823,55093100
2019-04-12,290.000000,290.470001,288.260010,290.160004,286.022034,69727800
2019-04-15,290.239990,290.350006,289.079987,289.970001,285.834747,49596700
2019-04-16,290.950012,291.010010,289.500000,290.160004,286.022034,52153200
2019-04-17,291.399994,291.429993,288.989990,289.450012,285.322144,58268300
2019-04-18,290.100006,290.320007,288.660004,290.019989,285.884003,68708500
2019-04-22,289.170013,290.440002,289.070007,290.269989,286.130432,40160100
2019-04-23,290.679993,293.140015,290.420013,292.880005,288.703217,52246600
2019-04-24,292.790009,293.160004,292.070007,292.230011,288.062500,50392900
2019-04-25,292.119995,292.779999,290.730011,292.049988,287.885010,57770900
2019-04-26,292.100006,293.489990,291.239990,293.410004,289.225677,50916400
2019-04-29,293.510010,294.450012,293.410004,293.869995,289.679077,57197700
2019-04-30,293.489990,294.339996,291.920013,294.019989,289.826965,81111700
2019-05-01,294.720001,294.950012,291.799988,291.809998,287.648499,71671900
2019-05-02,291.679993,292.700012,289.519989,291.179993,287.027466,65030200
2019-05-03,292.820007,294.339996,291.299988,294.029999,289.836823,56543700
2019-05-06,289.250000,293.309998,288.899994,292.820007,288.644073,107198100
2019-05-07,290.149994,290.809998,285.809998,287.929993,283.823822,144729900
2019-05-08,287.529999,289.429993,286.869995,287.529999,283.429504,91568300
2019-05-09,285.230011,287.329987,283.299988,286.660004,282.571899,103471100
2019-05-10,285.619995,288.940002,282.299988,288.100006,283.991394,112429300
2019-05-13,282.420013,283.489990,279.929993,280.859985,276.854614,127290500
2019-05-14,281.989990,285.100006,281.850006,283.399994,279.358398,77003200
2019-05-15,281.589996,285.769989,281.359985,285.059998,280.994720,73956400
2019-05-16,285.839996,289.209991,285.760010,287.700012,283.597107,76749600
2019-05-17,285.140015,288.600006,285.119995,285.839996,281.763641,100353000
2019-05-20,284.059998,285.959991,283.119995,283.950012,279.900574,62877600
2019-05-21,285.829987,286.929993,285.549988,286.510010,282.424072,46847100
2019-05-22,285.450012,286.690002,285.100006,285.630005,281.556610,49482500
2019-05-23,283.160004,283.209991,280.570007,282.140015,278.116394,98733800
2019-05-24,283.739990,284.200012,282.089996,282.779999,278.747284,55268100
2019-05-28,283.089996,284.149994,280.130005,280.149994,276.154755,70029400
2019-05-29,278.910004,279.359985,276.709991,278.269989,274.301575,104972900
2019-05-30,279.109985,280.040009,277.809998,279.029999,275.050751,62523800
2019-05-31,276.200012,277.119995,275.239990,275.269989,271.344330,86862800
2019-06-03,275.309998,276.549988,273.089996,274.570007,270.654327,96428000
2019-06-04,277.119995,280.679993,276.619995,280.529999,276.529358,77231900
2019-06-05,282.329987,282.989990,280.320007,282.959991,278.924683,71169700
2019-06-06,283.290009,285.549988,282.570007,284.799988,280.738434,69430400
2019-06-07,285.929993,288.850006,285.739990,287.649994,283.547791,74272200
2019-06-10,289.369995,290.820007,288.869995,288.970001,284.848999,60799100
2019-06-11,290.989990,291.399994,288.179993,288.899994,284.779999,58641300
2019-06-12,288.640015,289.260010,287.820007,288.390015,284.277283,46984700
2019-06-13,289.399994,289.980011,288.619995,289.579987,285.450256,48945200
2019-06-14,289.260010,289.929993,288.410004,289.260010,285.134857,52324700
2019-06-17,289.519989,290.220001,289.179993,289.369995,285.243256,39205700
2019-06-18,291.390015,293.570007,290.989990,292.399994,288.230072,85434800
2019-06-19,292.549988,293.649994,291.470001,293.059998,288.880646,78674400
2019-06-20,296.040009,296.309998,293.130005,295.859985,291.640717,116570000
2019-06-21,294.130005,295.519989,293.760010,294.000000,291.216797,83309500
2019-06-24,294.230011,294.579987,293.470001,293.640015,290.860199,47582700
2019-06-25,293.700012,293.730011,290.640015,290.760010,288.007477,82028700
2019-06-26,291.750000,292.309998,290.350006,290.470001,287.720184,51584900
2019-06-27,291.309998,292.059998,290.890015,291.500000,288.740448,40355200
2019-06-28,292.579987,293.549988,292.010010,293.000000,290.226227,58794100
2019-07-01,296.679993,296.920013,294.329987,295.660004,292.861084,79107500
2019-07-02,295.609985,296.489990,294.679993,296.429993,293.623779,61504500
2019-07-03,297.179993,298.820007,297.019989,298.799988,295.971344,40898900
2019-07-05,297.440002,298.640015,296.010010,298.459991,295.634552,51677300
2019-07-08,297.010010,298.260010,296.220001,296.820007,294.010101,45841800
2019-07-09,295.540009,297.519989,295.480011,297.190002,294.376587,41101300
2019-07-10,298.369995,299.660004,297.779999,298.609985,295.783112,58448500
2019-07-11,299.320007,299.579987,298.200012,299.309998,296.476501,50826100
2019-07-12,299.850006,300.730011,299.510010,300.649994,297.803802,40326000
2019-07-15,301.130005,301.130005,300.190002,300.750000,297.902863,33900000
2019-07-16,300.649994,300.880005,299.440002,299.779999,296.942047,36650100
2019-07-17,299.750000,299.929993,297.739990,297.739990,294.921356,36036300
2019-07-18,297.190002,299.250000,296.700012,298.829987,296.001038,51392600
2019-07-19,300.040009,300.070007,296.980011,297.170013,294.356781,58678600
2019-07-22,297.609985,298.500000,297.040009,297.899994,295.079834,43638100
2019-07-23,299.140015,300.029999,298.220001,300.029999,297.189667,44564500
2019-07-24,299.190002,301.440002,299.089996,301.440002,298.586334,47213200
2019-07-25,300.940002,301.000000,299.109985,300.000000,297.159973,55394100
2019-07-26,300.760010,302.230011,300.619995,302.010010,299.150940,45084100
2019-07-29,301.880005,302.010010,300.850006,301.459991,298.606140,38126500
2019-07-30,299.910004,301.170013,299.489990,300.720001,297.873138,45849000
2019-07-31,300.989990,301.200012,295.200012,297.429993,294.614288,104245200
2019-08-01,297.600006,300.869995,293.959991,294.839996,292.048828,142646600
2019-08-02,293.850006,294.119995,290.899994,292.619995,289.849854,116749700
2019-08-05,288.089996,288.209991,281.720001,283.820007,281.133148,178745400
2019-08-06,285.910004,288.040009,284.279999,287.799988,285.075470,120711700
2019-08-07,284.399994,288.820007,282.040009,287.970001,285.243866,140572300
2019-08-08,289.619995,293.619995,289.010010,293.619995,290.840363,87713900
2019-08-09,292.579987,293.239990,289.649994,291.619995,288.859283,93730000
2019-08-12,289.959991,291.609985,287.019989,288.070007,285.342926,62629500
2019-08-13,287.739990,294.149994,287.359985,292.549988,289.780487,94299800
2019-08-14,288.070007,288.739990,283.760010,283.899994,281.212372,135622100
2019-08-15,284.880005,285.640015,282.390015,284.649994,281.955292,99556600
2019-08-16,286.480011,289.329987,284.709991,288.850006,286.115509,83018300
2019-08-19,292.190002,293.079987,291.440002,292.329987,289.562561,53571800
2019-08-20,291.769989,292.359985,289.950012,290.089996,287.343811,51596400
2019-08-21,292.480011,292.859985,291.720001,292.450012,289.681458,49524700
2019-08-22,293.230011,293.929993,290.399994,292.359985,289.592285,51666400
2019-08-23,290.920013,292.760010,283.470001,284.850006,282.153412,149161500
2019-08-26,287.269989,288.000000,285.579987,288.000000,285.273560,72423800
2019-08-27,289.540009,289.950012,286.029999,286.869995,284.154266,66668900
2019-08-28,286.140015,289.070007,285.250000,288.890015,286.155151,59696700
2019-08-29,291.720001,293.160004,290.609985,292.579987,289.810211,57899400
2019-08-30,294.220001,294.239990,291.420013,292.450012,289.681458,62901200
2019-09-03,290.570007,291.579987,289.269989,290.739990,287.987640,69101400
2019-09-04,293.140015,294.059998,292.309998,294.040009,291.256409,46887300
2019-09-05,296.790009,298.829987,294.000000,297.820007,295.000610,83258100
2019-09-06,298.170013,298.760010,297.420013,298.049988,295.228424,49584300
2019-09-09,299.140015,299.239990,297.160004,298.200012,295.377014,51260300
2019-09-10,297.359985,298.200012,295.970001,298.130005,295.307709,57947100
2019-09-11,298.470001,300.339996,297.750000,300.250000,297.407593,68821100
2019-09-12,301.250000,302.459991,300.410004,301.290009,298.437775,72908700
2019-09-13,301.779999,302.170013,300.679993,301.089996,298.239655,62104800
2019-09-16,299.839996,301.140015,299.450012,300.160004,297.318481,58191200
2019-09-17,299.940002,301.019989,299.750000,300.920013,298.071259,41475500
2019-09-18,300.489990,301.220001,298.239990,301.100006,298.249573,73375800
2019-09-19,301.529999,302.630005,300.709991,301.079987,298.229736,76560500
2019-09-20,300.359985,300.670013,297.410004,298.279999,296.820679,89565000
2019-09-23,297.549988,299.000000,297.269989,298.209991,296.751007,43476800
2019-09-24,299.410004,299.839996,294.809998,295.869995,294.422455,94869400
2019-09-25,295.959991,298.109985,294.329987,297.619995,296.163910,71854000
2019-09-26,297.630005,297.859985,295.450012,297.000000,295.546936,56179700
2019-09-27,297.829987,297.950012,293.690002,295.399994,293.954773,84746600
2019-09-30,295.970001,297.549988,295.920013,296.769989,295.318054,51662400
2019-10-01,297.739990,298.459991,293.000000,293.239990,291.805328,88242400
2019-10-02,291.500000,291.510010,286.640015,288.059998,286.650665,122539500
2019-10-03,287.809998,290.450012,284.820007,290.420013,288.999146,85278800
2019-10-04,291.140015,294.630005,291.079987,294.350006,292.909912,65091200
2019-10-07,293.470001,295.260010,292.769989,293.079987,291.646088,59610500
2019-10-08,291.040009,291.850006,288.489990,288.529999,287.118378,95708100
2019-10-09,290.750000,292.299988,290.059998,291.269989,289.844971,62359400
2019-10-10,291.179993,294.209991,291.000000,293.239990,291.805328,55296300
2019-10-11,296.269989,298.739990,296.140015,296.279999,294.830444,98720400
2019-10-14,295.929993,296.670013,295.570007,295.950012,294.502075,40394800
2019-10-15,297.100006,299.700012,296.970001,298.880005,297.417755,46754500
2019-10-16,298.369995,299.160004,297.920013,298.399994,296.940094,48928200
2019-10-17,299.679993,300.239990,298.519989,299.279999,297.815796,45736600
2019-10-18,298.690002,299.399994,297.029999,297.970001,296.512207,64304000
2019-10-21,299.420013,300.209991,298.940002,299.989990,298.522308,39048600
2019-10-22,300.579987,300.899994,298.910004,299.010010,297.547119,48594700
2019-10-23,298.730011,299.940002,298.500000,299.880005,298.412842,34352200
2019-10-24,300.910004,301.070007,299.459991,300.369995,298.900452,35453100
2019-10-25,299.739990,302.200012,299.679993,301.600006,300.124451,45205400
2019-10-28,302.940002,303.850006,302.910004,303.299988,301.816101,42147000
2019-10-29,303.000000,304.230011,302.859985,303.209991,301.726532,44284900
2019-10-30,303.429993,304.549988,301.989990,304.140015,302.652008,49643900
2019-10-31,304.130005,304.130005,301.730011,303.329987,301.845947,69053800
2019-11-01,304.920013,306.190002,304.739990,306.140015,304.642242,71141500
2019-11-04,307.850006,308.000000,306.959991,307.369995,305.866211,60606900
2019-11-05,307.589996,307.920013,306.709991,307.029999,305.527863,42933200
2019-11-06,307.029999,307.399994,306.059998,307.100006,305.597534,46487100
2019-11-07,308.570007,309.649994,307.660004,308.179993,306.672241,54272300
2019-11-08,307.799988,309.000000,307.029999,308.940002,307.428528,49032100
2019-11-11,307.420013,308.540009,307.269989,308.350006,306.841400,35797300
2019-11-12,308.750000,309.989990,308.149994,309.000000,307.488220,46484600
2019-11-13,307.910004,309.540009,307.660004,309.100006,307.587738,53917700
2019-11-14,308.790009,309.640015,308.089996,309.549988,308.035522,51219900
2019-11-15,311.019989,311.839996,310.260010,311.790009,310.264587,62023600
2019-11-18,311.529999,312.279999,311.029999,312.019989,310.493439,49228000
2019-11-19,312.679993,312.690002,311.220001,311.929993,310.403900,67804700
2019-11-20,311.279999,311.850006,309.059998,310.769989,309.249542,79406200
2019-11-21,310.890015,311.010010,309.390015,310.269989,308.752014,54664700
2019-11-22,311.089996,311.239990,309.850006,310.959991,309.438629,44850200
2019-11-25,311.980011,313.369995,311.980011,313.369995,311.836853,48647200
2019-11-26,313.410004,314.279999,313.059998,314.079987,312.543365,37569000
2019-11-27,314.609985,315.480011,314.369995,315.480011,313.936523,44444600
2019-11-29,314.859985,315.130005,314.059998,314.309998,312.772247,36592700
2019-12-02,314.589996,314.660004,311.170013,311.640015,310.115326,75767800
2019-12-03,308.649994,309.640015,307.130005,309.549988,308.035522,73941700
2019-12-04,310.700012,312.119995,310.320007,311.459991,309.936188,49080000
2019-12-05,312.230011,312.250000,310.579987,312.019989,310.493439,40709000
2019-12-06,314.119995,315.309998,314.109985,314.869995,313.329498,48927000
2019-12-09,314.440002,315.179993,313.799988,313.880005,312.344360,34838500
2019-12-10,313.820007,314.549988,312.809998,313.529999,311.996063,52649800
2019-12-11,314.029999,314.700012,313.440002,314.420013,312.881714,53429100
2019-12-12,314.429993,317.989990,314.170013,317.130005,315.578461,96389600
2019-12-13,316.869995,318.670013,316.019989,317.320007,315.767517,81503900
2019-12-16,319.220001,320.149994,317.250000,319.500000,317.936859,82749700
2019-12-17,319.920013,320.250000,319.480011,319.570007,318.006531,61097700
2019-12-18,320.000000,320.250000,319.529999,319.589996,318.026398,48133000
2019-12-19,319.799988,320.980011,319.519989,320.899994,319.329987,85310500
2019-12-20,320.459991,321.970001,319.390015,320.730011,320.730011,147142100
2019-12-23,321.589996,321.649994,321.059998,321.220001,321.220001,52990000
2019-12-24,321.470001,321.519989,320.899994,321.230011,321.230011,20270000
2019-12-26,321.649994,322.950012,321.640015,322.940002,322.940002,30911200
